topicID,lang,name,typeID,layer,description,version,url
AFS1,en,African studies,1,2,Study of African societies cultures and histories.,1,https://en.wikipedia.org/wiki/African_studies
AMS1,en,American studies,1,2,Study of American culture society and history.,1,https://en.wikipedia.org/wiki/American_studies
AUS1,en,Australian studies,1,2,Study of Australia and its society and history.,1,https://en.wikipedia.org/wiki/Australian_studies
EUS1,en,European studies,1,2,Study of Europe and European societies.,1,https://en.wikipedia.org/wiki/European_studies
PAS1,en,Pacific studies,1,2,Study of Pacific Island societies and cultures.,1,https://en.wikipedia.org/wiki/Pacific_studies
MES2,en,Middle East studies,1,2,Study of Middle Eastern societies and cultures.,1,https://en.wikipedia.org/wiki/Middle_East_studies
REE1,en,Russian and Eastern European studies,1,2,Study of Russia and Eastern Europe and their cultures.,1,https://en.wikipedia.org/wiki/Russian_Empire
ETS1,en,Ethnic studies,1,2,Study of ethnicity race and minority experiences.,1,https://en.wikipedia.org/wiki/Ethnic_studies
ETL1,en,Ethnology,1,2,Study of cultures through comparative ethnographic methods.,1,https://en.wikipedia.org/wiki/Ethnology
CUL1,en,Culturology,1,2,Study of culture as a scientific and theoretical field.,1,https://en.wikipedia.org/wiki/Culturology
CCS1,en,Cross-cultural studies,1,2,Study of interactions and comparisons across cultures.,1,https://en.wikipedia.org/wiki/Cross-cultural_studies
BUE1,en,Business economics,1,2,Study of economic analysis applied to business.,1,https://en.wikipedia.org/wiki/Business_economics
BET1,en,Business ethics,1,2,Study of ethical issues in business practice.,1,https://en.wikipedia.org/wiki/Business_ethics
BUS1,en,Business studies,1,2,Study of business organization and management.,1,https://en.wikipedia.org/wiki/Business_studies
DEC1,en,Decision science,1,2,Study of decision making under uncertainty.,1,https://en.wikipedia.org/wiki/Decision_science
HRM1,en,Human resources management,1,2,Study of managing people and workforce policies.,1,https://en.wikipedia.org/wiki/Human_resources_management
OGB1,en,Organizational behavior,1,2,Study of behavior within organizations.,1,https://en.wikipedia.org/wiki/Organizational_behavior
OGT1,en,Organization theory,1,2,Study of organizations and their structures.,1,https://en.wikipedia.org/wiki/Organization_theory
PMA1,en,Project management,1,2,Study of planning and delivering projects.,1,https://en.wikipedia.org/wiki/Project_management
QUC1,en,Quality control,1,2,Study of quality assurance and process improvement.,1,https://en.wikipedia.org/wiki/Quality_control
LMS1,en,Library and museum studies,1,2,Study of library and museum information practices.,1,https://en.wikipedia.org/wiki/Library_science
OSY1,en,Operating systems,1,2,Study of operating systems and resource management.,1,https://en.wikipedia.org/wiki/Operating_systems
ALG1,en,Algorithms,1,2,Study of algorithms and computational procedures.,1,https://en.wikipedia.org/wiki/Algorithm
AIE1,en,Artificial intelligence,1,2,Study of systems that perform intelligent tasks.,1,https://en.wikipedia.org/wiki/Artificial_intelligence
DAT1,en,Database,1,2,Study of database systems and data management.,1,https://en.wikipedia.org/wiki/Database
DAC1,en,Data science,1,2,Study of extracting insights from data using computation.,1,https://en.wikipedia.org/wiki/Data_science
DST1,en,Data structures,1,2,Study of organizing data for efficient processing.,1,https://en.wikipedia.org/wiki/Data_structures
CAR2,en,Computer architecture,1,2,Study of computer hardware organization and design.,1,https://en.wikipedia.org/wiki/Computer_architecture
CGR1,en,Computer graphics,1,2,Study of generating and manipulating visual images.,1,https://en.wikipedia.org/wiki/Computer_graphics
CCM1,en,Computer communications (networks),1,2,Study of data communication and networked systems.,1,https://en.wikipedia.org/wiki/Computer_networking
CSR1,en,Computer security and reliability,1,2,Study of secure and reliable computing systems.,1,https://en.wikipedia.org/wiki/Computer_security
CIM1,en,"Computing in mathematics, natural sciences, engineering, and medicine",1,2,Study of computing applied to science engineering and medicine.,1,https://en.wikipedia.org/wiki/Mathematics
CSS2,en,"Computing in social sciences, arts, humanities, and professions",1,2,Study of computing applied to social sciences and humanities.,1,https://en.wikipedia.org/wiki/Social_science
DCO1,en,Distributed computing,1,2,Study of computing across distributed systems.,1,https://en.wikipedia.org/wiki/Distributed_computing
HCI1,en,Human-computer interaction,1,2,Study of interaction between people and computer systems.,1,https://en.wikipedia.org/wiki/Human-computer_interaction
PCO1,en,Parallel computing,1,2,Study of computing with parallel processing.,1,https://en.wikipedia.org/wiki/Parallel_computing
CPR1,en,Computer program,1,2,Study of computer programs and executable instructions.,1,https://en.wikipedia.org/wiki/Computer_program
CPP1,en,Computer programming,1,2,Study of writing and structuring computer programs.,1,https://en.wikipedia.org/wiki/Computer_programming
PLA1,en,Programming languages,1,2,Study of programming language design and use.,1,https://en.wikipedia.org/wiki/Programming_languages
QCO1,en,Quantum computing,1,2,Study of computation using quantum mechanics.,1,https://en.wikipedia.org/wiki/Quantum_computing
SOE1,en,Software engineering,1,2,Study of engineering methods for software development.,1,https://en.wikipedia.org/wiki/Software_engineering
TCC1,en,Theoretical computer science,1,2,Study of theoretical foundations of computation.,1,https://en.wikipedia.org/wiki/Theoretical_computer_science
TOC1,en,Theory of computation,1,2,Study of computability and formal models of computation.,1,https://en.wikipedia.org/wiki/Theory_of_computation
VLD1,en,VLSI design,1,2,Study of very large scale integrated circuit design.,1,https://en.wikipedia.org/wiki/Very-large-scale_integration
MLO1,en,Mathematical logic,1,2,Study of logic using mathematical methods.,1,https://en.wikipedia.org/wiki/Mathematical_logic
PLO1,en,Philosophical logic,1,2,Study of logic in relation to philosophical problems.,1,https://en.wikipedia.org/wiki/Philosophical_logic
LCC1,en,Logic in computer science,1,2,Study of logical foundations in computer science.,1,https://en.wikipedia.org/wiki/Logic_in_computer_science
MLF1,en,Mathematical logic and Foundations of mathematics,1,2,Study of foundations and logical basis of mathematics.,1,https://en.wikipedia.org/wiki/Mathematical_logic
ART1,en,Arithmetic,1,2,Study of numbers and basic operations.,1,https://en.wikipedia.org/wiki/Arithmetic
ALG2,en,Algebra,1,2,Study of structures symbols and algebraic systems.,1,https://en.wikipedia.org/wiki/Algebra
ANA1,en,Analysis,1,2,Study of limits continuity and real analysis.,1,https://en.wikipedia.org/wiki/Mathematical_analysis
PRT1,en,Probability theory,1,2,Study of randomness and probabilistic models.,1,https://en.wikipedia.org/wiki/Probability_theory
GAT1,en,Geometry and Topology,1,2,Study of shapes spaces and topological properties.,1,https://en.wikipedia.org/wiki/Geometry
NUT1,en,Number theory,1,2,Study of integers and their properties.,1,https://en.wikipedia.org/wiki/Number_theory
APT1,en,Approximation theory,1,2,Study of approximating functions and data.,1,https://en.wikipedia.org/wiki/Approximation_theory
COM1,en,Combinatorics,1,2,Study of counting arrangements and discrete structures.,1,https://en.wikipedia.org/wiki/Combinatorics
CYG1,en,Cryptography,1,2,Study of encryption and secure communication.,1,https://en.wikipedia.org/wiki/Cryptography
DSY1,en,Dynamical systems,1,2,Study of systems that evolve over time.,1,https://en.wikipedia.org/wiki/Dynamical_systems
GAT2,en,Game theory,1,2,Study of strategic decision making and games.,1,https://en.wikipedia.org/wiki/Game_theory
GRT1,en,Graph theory,1,2,Study of graphs and network structures.,1,https://en.wikipedia.org/wiki/Graph_theory
IFT1,en,Information theory,1,2,Study of information transmission and coding limits.,1,https://en.wikipedia.org/wiki/Information_theory
MAP1,en,Mathematical physics,1,2,Study of mathematics applied to physical systems.,1,https://en.wikipedia.org/wiki/Mathematical_physics
NAN1,en,Numerical analysis,1,2,Study of numerical methods for approximations.,1,https://en.wikipedia.org/wiki/Numerical_analysis
OPR1,en,Operations research,1,2,Study of optimization and decision processes.,1,https://en.wikipedia.org/wiki/Operations_research
CMM1,en,Computational mathematics,1,2,Study of computation to solve mathematical problems.,1,https://en.wikipedia.org/wiki/Computational_mathematics
STE1,en,Steganography,1,2,Study of hiding information within other data.,1,https://en.wikipedia.org/wiki/Steganography
MGA1,en,Mathematical game,1,2,Study of games with mathematical structure.,1,https://en.wikipedia.org/wiki/Mathematical_game
MPU1,en,Mathematical puzzle,1,2,Study of puzzles and problem solving in mathematics.,1,https://en.wikipedia.org/wiki/Mathematical_puzzle
ACC2,en,Actuarial science,1,2,Study of risk assessment and insurance mathematics.,1,https://en.wikipedia.org/wiki/Actuarial_science
DEM1,en,Demography,1,2,Study of population statistics and dynamics.,1,https://en.wikipedia.org/wiki/Demography
CST1,en,Computational statistics,1,2,Study of statistical methods using computation.,1,https://en.wikipedia.org/wiki/Computational_statistics
DOE1,en,Design of experiments,1,2,Study of designing experiments for inference.,1,https://en.wikipedia.org/wiki/Design_of_experiments
SSU1,en,Sample Survey,1,2,Study of sample surveys and survey design.,1,https://en.wikipedia.org/wiki/Survey_sampling
SMO1,en,Statistical modelling,1,2,Study of statistical models and inference.,1,https://en.wikipedia.org/wiki/Statistical_model
STT1,en,Statistical theory,1,2,Study of theoretical foundations of statistics.,1,https://en.wikipedia.org/wiki/Statistical_theory
AIA1,en,Asteroid-impact avoidance,1,2,Study of detecting and preventing asteroid impacts.,1,https://en.wikipedia.org/wiki/Asteroid-impact_avoidance
MGE2,en,Micro-g environment research,1,2,Study of physical processes in microgravity environments.,1,https://en.wikipedia.org/wiki/Micro-g_environment
RSE1,en,Remote sensing,1,2,Study of sensing Earth and space from a distance.,1,https://en.wikipedia.org/wiki/Remote_sensing
ACO1,en,Acoustics,1,2,Study of sound and mechanical waves.,1,https://en.wikipedia.org/wiki/Acoustics
AGP1,en,Agrophysics,1,2,Study of physical processes in agriculture.,1,https://en.wikipedia.org/wiki/Agrophysics
AED1,en,Aerodynamics,1,2,Study of motion of air and forces on objects.,1,https://en.wikipedia.org/wiki/Aerodynamics
APP2,en,Applied physics,1,2,Study of applying physics to practical problems.,1,https://en.wikipedia.org/wiki/Applied_physics
ATP1,en,Atmospheric physics,1,2,Study of physical processes in the atmosphere.,1,https://en.wikipedia.org/wiki/Atmospheric_physics
AMO1,en,"Atomic, molecular, and optical physics",1,2,Study of atoms molecules and light interactions.,1,"https://en.wikipedia.org/wiki/Atomic,_molecular,_and_optical_physics"
ATP2,en,Atomic physics,1,2,Study of atomic structure and behavior.,1,https://en.wikipedia.org/wiki/Atomic_physics
BOP1,en,Biophysics,1,2,Study of physical principles in biological systems.,1,https://en.wikipedia.org/wiki/Biophysics
CSP1,en,Classical physics,1,2,Study of classical mechanics and physical laws.,1,https://en.wikipedia.org/wiki/Classical_physics
CPP2,en,Computational physics,1,2,Study of physics using computational methods.,1,https://en.wikipedia.org/wiki/Computational_physics
CMP1,en,Condensed matter physics,1,2,Study of solid and liquid state physical properties.,1,https://en.wikipedia.org/wiki/Condensed_matter_physics
CRY2,en,Cryogenics,1,2,Study of low temperature physics and applications.,1,https://en.wikipedia.org/wiki/Cryogenics
DIP1,en,Digital physics,1,2,Study of physics using digital or informational models.,1,https://en.wikipedia.org/wiki/Digital_physics
DYN1,en,Dynamics,1,2,Study of motion and forces in physical systems.,1,https://en.wikipedia.org/wiki/Dynamics_(mechanics)
ENP1,en,Econophysics,1,2,Study of economic systems using physics methods.,1,https://en.wikipedia.org/wiki/Econophysics
ELE1,en,Electricity,1,2,Study of electric charge and electric fields.,1,https://en.wikipedia.org/wiki/Electricity
ELM1,en,Electromagnetism,1,2,Study of electric and magnetic field interactions.,1,https://en.wikipedia.org/wiki/Electromagnetism
ELS1,en,Electrostatic,1,2,Study of stationary electric charges and fields.,1,https://en.wikipedia.org/wiki/Electrostatic
MAG1,en,Magnetism,1,2,Study of magnetic fields and materials.,1,https://en.wikipedia.org/wiki/Magnetism
EPP1,en,Elementary particle physics,1,2,Study of fundamental particles and interactions.,1,https://en.wikipedia.org/wiki/Elementary_particle_physics
EXP1,en,Experimental physics,1,2,Study of physics through experimental investigation.,1,https://en.wikipedia.org/wiki/Experimental_physics
GOP1,en,Geophysics,1,2,Study of physical processes of the Earth.,1,https://en.wikipedia.org/wiki/Geophysics
KNM1,en,Kinematics,1,2,Study of motion without regard to forces.,1,https://en.wikipedia.org/wiki/Kinematics
KNT1,en,Kinetics,1,2,Study of motion with forces and energies.,1,https://en.wikipedia.org/wiki/Kinetics_(physics)
LAP1,en,Laser physics,1,2,Study of lasers and coherent light sources.,1,https://en.wikipedia.org/wiki/Laser_physics
MAP2,en,Materials physics,1,2,Study of physical properties of materials.,1,https://en.wikipedia.org/wiki/Materials_physics
MCN1,en,Mechanics,1,2,Study of motion forces and physical systems.,1,https://en.wikipedia.org/wiki/Mechanics
MIP1,en,Mineral physics,1,2,Study of physical properties of minerals.,1,https://en.wikipedia.org/wiki/Mineral_physics
