playlist_id,channel_id,channel_title,title,description,published_at,item_count,default_language,playlist_type_id
PLqs5ohhass_RNgwPFSSEjkJr_ZYcVpa3d,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🩷 Support the Channel 🩷,,2021-04-03T07:33:56.918885Z,10,,1
PLqs5ohhass_RGQ0Kt7y2xXmB8KGyd82XB,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🐝 For Bonnie Bees 🐝,,2022-07-28T06:41:16.828894Z,13,,1
PLqs5ohhass_Qa4fHeDxUtJCsJiBwK5j5x,UC2C_jShtL725hvbm1arSV9w,CGP Grey,✅ Productivity ✅,,2022-09-07T10:16:09.125849Z,7,,1
PLqs5ohhass_RugObMuXClrZh7dP0g4e5l,UC2C_jShtL725hvbm1arSV9w,CGP Grey,‎🔥 Most Popular 🔥,,2022-10-01T09:26:38.372565Z,11,,1
PLqs5ohhass_QRRGvdiw7ZFvogmY9Od0Qx,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🌎 Bizarre Borders 🌍,,2023-02-22T09:08:14.647907Z,12,,1
PLqs5ohhass_RN57KWlJKLOc5xdD9_ktRg,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🗳️ Adventures in Voting! 🗳️,,2023-02-22T09:13:55.097206Z,12,,1
PLqs5ohhass_ROHZ67gHSni0bhtte9P4nR,UC2C_jShtL725hvbm1arSV9w,CGP Grey,SPAAAACE!,,2023-02-22T09:32:44.416248Z,2,,1
PLqs5ohhass_RqkJX1HfW7kVI_fvJUAMA-,UC2C_jShtL725hvbm1arSV9w,CGP Grey,Transportation!,,2023-02-22T10:48:35.445187Z,5,,1
PLqs5ohhass_TH1j-c6q3J71C9BJU8uchE,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🏛️ Government Guides 🏛️,,2023-02-22T11:06:52.278403Z,9,,1
PLqs5ohhass_S5O5ZkVP_T2R1YrTuWAGkM,UC2C_jShtL725hvbm1arSV9w,CGP Grey,Economics,,2023-03-22T16:41:25.646006Z,6,,1
PLqs5ohhass_QY1KmSaSbkSCVKbeOd0nTz,UC2C_jShtL725hvbm1arSV9w,CGP Grey,Religion,,2023-03-22T16:43:55.346168Z,2,,1
PLqs5ohhass_SfdPM3Hn0Zg7Qc8tKRXwCr,UC2C_jShtL725hvbm1arSV9w,CGP Grey,Language,,2023-03-22T17:02:06.173265Z,1,,1
PLqs5ohhass_Q7HOsiRSUWs9yTrhPYrzNb,UC2C_jShtL725hvbm1arSV9w,CGP Grey,Lore,,2023-03-22T17:09:52.395101Z,3,,1
PLqs5ohhass_TwLSZ4-73-2Pu577EfLKxZ,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🏺 History Histories 🏺,,2023-03-22T17:12:14.342294Z,8,,1
PLqs5ohhass_QXpeJeVjYxJHVE8oHZECNR,UC2C_jShtL725hvbm1arSV9w,CGP Grey,Animals,,2023-03-22T17:35:46.967549Z,3,,1
PLqs5ohhass_RNT9_SX5a9LJfYrOMt7l6F,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🇦🇶 Vexillological Adventures 🇬🇧,,2023-03-28T17:32:37.495842Z,11,,1
PLqs5ohhass_TmuT5VSArqoXeEnrZanJJT,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🎙️ Best of Cortex 🎙️,,2023-03-28T17:34:35.27437Z,12,,1
PLqs5ohhass_Q2K_xNmOBSZooNytPjClkn,UC2C_jShtL725hvbm1arSV9w,CGP Grey,📚 More Videos! 📚,,2023-04-16T15:33:19.677663Z,7,,1
PLqs5ohhass_S7PhccI7bq3MKCcIq_qPLz,UC2C_jShtL725hvbm1arSV9w,CGP Grey,🗝️ THE VAULT 🗝️,,2023-04-18T08:41:23.714066Z,21,,1
PLqs5ohhass_RlLUEdfFa8dScdKxlidXBW,UC2C_jShtL725hvbm1arSV9w,CGP Grey,Cortex,CGP Grey & Myke Hurley discuss their working lives as creators.,2024-08-04T01:14:25.659319Z,101,,1
PL32F8B5F41870D160,UCKY00CSQo1MoC27bdGd-w_g,Zogg from Betelgeuse,Crash course for Aliens,Watch the whole course for alien visitors.,2012-05-20T15:02:33.455453Z,20,,1
PL0747CB0613FFB8A5,UCKY00CSQo1MoC27bdGd-w_g,Zogg from Betelgeuse,Short videos,Video responses and other,2012-05-20T15:13:09.46195Z,4,,1
PLbqa_PZ3dNahC2jqyu5dxN6I_wqAP2mjc,UCKY00CSQo1MoC27bdGd-w_g,Zogg from Betelgeuse,No Edge,The Shape of the Universe,2013-07-22T23:37:39.080355Z,4,,1
PLbqa_PZ3dNaggWSc2-iDWH3BZ034cPvme,UCKY00CSQo1MoC27bdGd-w_g,Zogg from Betelgeuse,Alien Ads,Extraterrestrial ads appearing in my videos,2023-12-15T18:36:37.316948Z,9,,1
PLhuw73i71ztkjf_TsyCmbT11RTrMbCg-t,UCLU6joL-_qmLi4FdxS0pNkg,Memory Leek,Design Patterns in der Softwareentwicklung,"Willkommen zu unserer Playlist ""Design Patterns in der Softwareentwicklung""! Hier lernst du die besten Praktiken und bewährten Lösungen für häufige Probleme in der Softwareentwicklung kennen. Wir erklären dir die wichtigsten Muster wie Singleton, Factory und Observer anhand praktischer Beispiele und Anwendungen. Egal ob Anfänger oder erfahrener Entwickler, diese Playlist hilft dir, deinen Code effizienter und wartbarer zu gestalten. Abonniere unseren Kanal, um keine neuen Videos zu verpassen. Viel Spaß beim Lernen und Coden!",2024-05-30T17:56:38.240093Z,5,,1
PLhuw73i71ztnzz9wCj3JLqoPlFIp1dqS8,UCLU6joL-_qmLi4FdxS0pNkg,Memory Leek,MINT-AI Podcasts,,2024-06-07T11:16:00.417114Z,2,,1
PL9hNFus3sjE6oaia8cQk321SjdnX2L5-n,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Heart and cardiac functions,This is the summary of the important things from the MCAT prep. about the heart and circulatory system,2013-06-21T05:58:12.152578Z,3,,1
PL9hNFus3sjE5wqzsvgLN0QqT8hpYrntSZ,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,How to Setup and Run a Minecraft Server,A multipart tutorial on how to setup and run your own Minecraft Server,2014-05-17T13:31:24.773785Z,4,,1
PL9hNFus3sjE5ZbSTEnLKC3poVcU4VbKOh,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Exploring Daejeon,,2014-08-10T10:00:01.166529Z,5,,1
PL9hNFus3sjE6b0fMLFfWIHYRZDZiyG7sw,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 1,,2014-08-14T08:40:59.323606Z,5,,1
PL9hNFus3sjE7YVUg3xmN38rEjFW7SJM2q,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math - Graphing Calculator,,2014-08-30T09:19:27.550023Z,5,,1
PL9hNFus3sjE5CiuvhWabH3BCc9LgcyxX4,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 2,,2014-08-30T09:36:39.184211Z,11,,1
PL9hNFus3sjE5YeHy7UR3Fkm04wRQA1qoi,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 3,,2014-09-20T17:32:42.496041Z,6,,1
PL9hNFus3sjE6mTE50MsY1zjJzv4bm3SKF,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Kerbal Space Program and Math,,2014-09-24T16:38:59.799394Z,97,,1
PL9hNFus3sjE6yY9qxd5VbFPBDZdlXz18w,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 4,,2014-09-28T10:09:14.568549Z,3,,1
PL9hNFus3sjE5JSF6FUq7DY23EOjSLmE8t,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 5,,2014-10-19T17:30:41.685637Z,6,,1
PL9hNFus3sjE5uN-jiIk4ZpEbjWVYyaeKb,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Educational Games Review,,2014-10-26T06:09:01.820429Z,81,,1
PL9hNFus3sjE40EtCyp6XJO9KgdaUtFnYM,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 6,,2014-10-26T12:04:35.891424Z,8,,1
PL9hNFus3sjE5tRWoA7WJ7AI-dkZWO62BQ,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Random Math Solutions,,2014-11-01T05:45:43.156839Z,1,,1
PL9hNFus3sjE4WDlmBGRiFDyrsiBhg8_2A,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,How To,,2014-11-01T05:45:58.429296Z,3,,1
PL9hNFus3sjE7jgrGJYkZeTpR7lnyVAk-x,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Universe Sandbox 2,,2014-11-04T23:21:07.408414Z,551,,1
PL9hNFus3sjE54Xkv8UijlD7KzaATuFvvZ,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 7,,2014-11-10T20:02:52.627028Z,2,,1
PL9hNFus3sjE422ouwgpdUuFALkZIY-K-Y,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 8,,2014-11-16T08:41:13.822909Z,7,,1
PL9hNFus3sjE6h7q6-2KKkb1NLZRivJytC,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Personal Videos,,2014-11-18T15:59:33.018687Z,35,,1
PL9hNFus3sjE6hlteb0XRMAINwursFDiiD,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Elite Dangerous,,2014-12-18T04:17:17.51542Z,6,,1
PL9hNFus3sjE6pVqorU17B88rt3_LEawLA,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 9,,2015-01-08T21:02:09.115234Z,6,,1
PL9hNFus3sjE6F9W0tVLrQ4Z9V7E0bI4F4,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 10,,2015-01-25T08:55:06.408271Z,3,,1
PL9hNFus3sjE6peKLpqzlkorMZaGnbzTdP,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,The Science of INTERSTELLAR,,2015-02-03T05:31:18.118754Z,7,,1
PL9hNFus3sjE7zkuVLgwd0GSHoSrRdhcuw,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 11,,2015-02-04T22:28:15.920902Z,5,,1
PL9hNFus3sjE7EutqeVjPKMFc_pLX3-h2a,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Space Engine,,2015-02-20T07:12:41.295903Z,255,,1
PL9hNFus3sjE6tBqthVu2hrk-Qk9goE4ua,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Medieval Engineers,,2015-02-20T23:50:37.325559Z,2,,1
PL9hNFus3sjE5yYzr1UulIboG3WMUyDcBc,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 12,,2015-02-22T19:57:19.186017Z,2,,1
PL9hNFus3sjE6HiTDAYpZJ6Ox7vsgCpQmT,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 13,,2015-03-08T14:18:53.538395Z,3,,1
PL9hNFus3sjE7_yQPZv9RdMyT-_2AIMcTi,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 14,,2015-03-15T10:11:49.84425Z,2,,1
PL9hNFus3sjE6XrYRg6WF4SXQzWPl3RmwI,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,IB Math Studies Chapter 15,,2015-04-05T17:52:03.063071Z,6,,1
PL9hNFus3sjE4Ga3bcqljEFqgwFmhVXKEQ,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,InvestoMATH,,2015-08-06T07:52:30.355191Z,7,,1
PL9hNFus3sjE5zoDXks4Xl8JPI5jnPhoaD,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Hacknet,,2015-08-23T06:00:57.33511Z,7,,1
PL9hNFus3sjE6BLWVKr87b23d7Y2F2vXDd,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Minecraft,,2015-09-06T17:02:36.347436Z,5,,1
PL9hNFus3sjE4BmaJA70qi4z5foR39p66D,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Twitch,,2015-09-28T10:14:03.034691Z,3,,1
PL9hNFus3sjE4QF8GcbPTlshT3cpAK603C,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,SOMA Walkthrough,,2015-09-28T10:14:10.111996Z,3,,1
PL9hNFus3sjE5u_0qgz7IMb9ZMIEOpoNwI,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,History of Spaceflight,,2015-10-02T09:11:15.60102Z,26,,1
PL9hNFus3sjE4ywm1aMdg7lv0PImOAQ9l7,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Weekends with What Da Math,,2015-10-10T20:31:58.419945Z,14,,1
PL9hNFus3sjE4CoL8HEPawy1t0Roa3ZQWP,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Robocraft,,2015-10-13T06:01:36.422242Z,1,,1
PL9hNFus3sjE47ntXDfQNhGBSiWc5-SMb1,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Space Games REVIEW,,2015-10-28T06:32:41.100744Z,104,,1
PL9hNFus3sjE6QunPo5pdDR-6N8Yit7EQx,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Human Resource Machine - All Achievements,,2015-11-04T02:07:32.846388Z,6,,1
PL9hNFus3sjE4ElolZaFyNuYb4eFiq6AOT,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,History Through Video Games,,2015-11-13T12:06:32.810659Z,15,,1
PL9hNFus3sjE53cU7FLnGUxMGBqci7cDRv,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Planetbase,,2015-11-24T06:34:19.995576Z,7,,1
PL9hNFus3sjE6Ikgw1YV2Az0Bxl0x1lEue,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Star Wars Universe,,2015-12-21T07:24:17.355938Z,18,,1
PL9hNFus3sjE5pSVWCqHRpjjw9UFph-a3y,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Tharsis,,2016-01-30T04:45:55.283553Z,1,,1
PL9hNFus3sjE7ZEYHDp8Btc-zgaiWiE4k4,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Elder Scrolls,,2016-02-08T06:14:00.475519Z,3,,1
PL9hNFus3sjE6ws36qU4RS4PaRy24MrI37,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Star Citizen,,2016-02-09T07:16:38.098618Z,2,,1
PL9hNFus3sjE5MvM98HQCFJocg6gft3s0_,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Spirits of Xanadu,,2016-02-18T06:09:56.636322Z,7,,1
PL9hNFus3sjE77P67Bu05zO5YlygmUannf,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,The SOLUS Project,,2016-03-08T05:40:33.87317Z,27,,1
PL9hNFus3sjE4E1JgViorXxOz_lg2c7Oiy,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Master of Orion,,2016-03-29T16:43:34.299647Z,15,,1
PL9hNFus3sjE4ObjCc_V3lLZniXSg0zJiU,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Eve Online,,2016-04-08T05:07:02.104905Z,1,,1
PL9hNFus3sjE5C7STesea8VoV3T_fLypvB,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Misc Science Videos,,2016-04-15T03:55:42.705283Z,38,,1
PL9hNFus3sjE4dycPXTt-PwPK9fXeJPML3,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,360 Videos,,2016-05-18T01:31:39.828516Z,20,,1
PL9hNFus3sjE7iuxI1sqmJDUCKWThm-had,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Stellaris,,2016-05-18T02:18:09.714629Z,3,,1
PL9hNFus3sjE4LkqApdk-RrDV1zL5i8Qk3,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,SPACE (MISC),,2016-05-29T03:28:09.604759Z,65,,1
PL9hNFus3sjE68Fl1nvKGHAjXVfMg5c5VP,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Hearts of Iron IV,,2016-06-19T23:03:48.482835Z,5,,1
PL9hNFus3sjE4Yx2aOwYho8gnSePnxEnfU,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,POLLEN - Full Game,,2016-07-18T14:47:00.865069Z,5,,1
PL9hNFus3sjE7BoSeByUhTCtZSd_-nf96A,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Stencyl Tutorials,,2016-07-24T18:53:47.620852Z,7,,1
PL9hNFus3sjE75UkTjJWVxUEfUN-zrQ3Uy,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Math in Space Videos,,2016-08-14T08:49:31.862395Z,3,,1
PL9hNFus3sjE5A9un37O1Y7EFdz0nRqDYt,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,No Man's Sky,,2016-08-28T21:59:39.176954Z,5,,1
PL9hNFus3sjE6iLzbvvVIISZ1Ta8hV-Zx-,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Planet Explorers,,2016-09-10T15:55:29.68735Z,2,,1
PL9hNFus3sjE5ReCzUXuonkJD5Rozf7m3g,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Computer Science,,2016-09-12T03:07:10.484811Z,6,,1
PL9hNFus3sjE6YYdmeQYTiCeG3seEbij_w,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Stellarium,,2016-09-27T15:11:08.013242Z,1,,1
PL9hNFus3sjE77u95bNtUMYcAt3mKuy-Io,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,iPad Games,,2016-09-27T15:11:45.87654Z,1,,1
PL9hNFus3sjE4fet9BBhvQJaoSB6qIwkfr,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Alien Isolation,,2016-11-02T05:22:03.549591Z,22,,1
PL9hNFus3sjE4aC3hLJf0mstNsn6BcVc93,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,ADR1FT,,2016-11-23T22:52:22.564929Z,1,,1
PL9hNFus3sjE5Lh5c97kgAqWclNaUGfLYL,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Cities Skylines,,2016-12-15T00:31:01.822343Z,5,,1
PL9hNFus3sjE73M5XoHQYCblz5SI8eObnB,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,"DIY Projects (Arduino, Raspberry Pi, etc...)",,2017-11-09T22:47:30.316618Z,2,,1
PL9hNFus3sjE6ZugCD2fi8oySIh4Q_7jZj,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Python Videos,,2017-11-24T07:14:30.840419Z,2,,1
PL9hNFus3sjE6Y4_xzdJ4VoRgHplys5e1A,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Surviving Mars,,2018-03-10T12:22:15.776344Z,13,,1
PL9hNFus3sjE6ytss60WutImLSb6_PQjdL,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Kerbal Space Programming,,2018-06-28T15:13:13.611072Z,11,,1
PL9hNFus3sjE5-U6XUUrmGBJhmAwT0OsU5,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Asteroids and Meteorites,,2018-11-19T00:40:17.019781Z,146,,1
PL9hNFus3sjE5Hc29iVEsjGbZRVLdDvcY2,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Interesting NASA Missions,,2018-11-21T16:14:00.719579Z,109,,1
PL9hNFus3sjE583xjUrcWL43JVQE9nC5qi,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Neutron Stars,,2018-11-22T10:39:23.061235Z,98,,1
PL9hNFus3sjE5Eroer3PGFPnTLGq1GwEB7,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,"Galaxies, Quasars, Blazars",,2018-11-23T18:25:20.346286Z,285,,1
PL9hNFus3sjE5l5Nzzp2f2o0P4sSQ2Ng8x,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Unusual Stars,,2018-11-24T20:55:13.551846Z,221,,1
PL9hNFus3sjE76gXuFckXKRuYA_ttBENiO,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Mars,,2018-11-25T06:00:58.180709Z,100,,1
PL9hNFus3sjE4tLRbIYEPXZ8hRo4FC12xf,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Unusual Exoplanets,,2018-11-26T16:35:46.568857Z,241,,1
PL9hNFus3sjE593_zS7ke4h8cE5TKmatgY,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Blackholes,,2018-11-26T17:31:50.447987Z,259,,1
PL9hNFus3sjE5cW35aFArKe-j-x_w3T3l6,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Nebulae and Space Dust,,2018-12-02T14:05:27.508884Z,26,,1
PL9hNFus3sjE7dqq_m80FnzCbiG46pciqB,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Biology,,2018-12-04T17:48:48.507573Z,253,,1
PL9hNFus3sjE6Rc2lqbIo2y9UHlu98CRhX,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Dark Matter and Dark Energy,,2018-12-05T19:24:23.812926Z,100,,1
PL9hNFus3sjE6XohGVrz-1NLzSyY5-TMLU,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Amazing Planet Earth,,2018-12-13T16:20:18.397595Z,278,,1
PL9hNFus3sjE5R92qU5KnU4YsssO5dAMkp,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Supernovae,,2018-12-15T19:26:44.706252Z,100,,1
PL9hNFus3sjE6eAEFOwn4nlLN2jda43foe,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Rocket Launches,,2018-12-17T18:26:08.367104Z,4,,1
PL9hNFus3sjE6oM6x9dkyzzd0RtxggOhaZ,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Dwarf and Minor Planets,,2018-12-18T14:40:35.2513Z,36,,1
PL9hNFus3sjE74bTzwC1m19uNOfp_xPxsk,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,The Universe,,2018-12-19T13:28:11.976413Z,108,,1
PL9hNFus3sjE51b0hyi1D_mD0Q057zrrVW,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Solar System,,2018-12-24T19:03:37.816219Z,148,,1
PL9hNFus3sjE7Sg0rYld3MIfQLnczDaaK-,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Rockets and Satellites,,2018-12-25T20:13:44.234609Z,16,,1
PL9hNFus3sjE5uXCzQA490Z3RL0msXBHVs,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Saturn,,2018-12-29T14:34:29.45539Z,1,,1
PL9hNFus3sjE6z_xjVCftBeVczOk6slcwt,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,The Moon,,2019-01-04T13:56:57.022502Z,64,,1
PL9hNFus3sjE6oRWUYkPWg5Qx5H0hD4BDo,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Astrophysical Effects,,2019-01-06T22:30:17.969779Z,14,,1
PL9hNFus3sjE4dMTMpMy2EN3Xlh7O_LrUw,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Science Experiments,,2019-01-09T21:07:38.387277Z,55,,1
PL9hNFus3sjE6CXW5VMQAsxzzc-JsbFtVl,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Mysteries of the Universe,,2019-01-11T21:28:24.072478Z,498,,1
PL9hNFus3sjE4FPNqZyb8-CIlgGEHC3wh_,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Russian Missions,,2019-01-16T16:53:42.696115Z,7,,1
PL9hNFus3sjE5Ph6nkK_qKugzr0za1jHIr,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Telescopes,,2019-01-18T18:37:05.223781Z,51,,1
PL9hNFus3sjE7cqbAUn-pcqhrIj4Kbv9kL,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Saturn and Its Moons,,2019-01-29T06:48:44.130325Z,43,,1
PL9hNFus3sjE6DAB2DZ7pLqfZeNDtH0gzw,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Scientific and Astronomical Concepts,,2019-01-29T07:28:33.109743Z,11,,1
PL9hNFus3sjE69_yCdZBJ6wqrotRi3k_tF,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Deliver Us The Moon - Let's Play,,2019-03-15T18:41:32.042064Z,7,,1
PL9hNFus3sjE7S6OSDU5IpvKT42HOGLz15,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Mercury,,2019-03-29T12:49:47.794016Z,9,,1
PL9hNFus3sjE78802GEs7p9PelfgN4ZyGE,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Jupiter and Its Moons,,2019-04-05T18:15:16.997374Z,49,,1
PL9hNFus3sjE4gY-_hfb4qSaZAfV79VKkK,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Brown Dwarfs,,2019-04-17T15:04:01.991904Z,22,,1
PL9hNFus3sjE46MiyqpANmZJNJ39NrHQZF,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Venus,,2019-05-16T20:22:00.966447Z,55,,1
PL9hNFus3sjE6LJObZWgG7c3JvbgmMg5HK,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,The Sun,,2019-06-05T18:31:12.875886Z,39,,1
PL9hNFus3sjE5dThF1KHKybUxmvTqI3WrS,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,White Dwarfs,,2019-06-07T15:29:42.774817Z,38,,1
PL9hNFus3sjE5hvAIDcdspEQ5-klkraTEj,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Uranus,,2019-06-25T16:52:08.069147Z,14,,1
PL9hNFus3sjE4bef94EBSFOYAWZm0y2MML,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,The Milky Way,,2019-07-09T20:12:01.174015Z,178,,1
PL9hNFus3sjE4U-UymjA0w7-ETkoMEGmxp,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Superstructures,,2019-07-30T13:00:17.905941Z,23,,1
PL9hNFus3sjE7OOgpier1hW_l8On3J7Xej,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Exomoons,,2019-09-05T03:41:18.019135Z,7,,1
PL9hNFus3sjE7wwjdvHx41NU9CWlp5vMbB,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Neptune and Moons,,2019-11-28T21:44:52.495895Z,13,,1
PL9hNFus3sjE6QUncm0109OJWR6IWnr0Hp,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Space Exploration,,2019-11-29T20:21:32.850752Z,12,,1
PL9hNFus3sjE5bmO0R4nZGiuyoKuq0coSb,UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,Long Science Videos,,2020-01-11T17:33:26.808924Z,70,,1
